"Census","Survey","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Domain","Total","Domain Category","Value","CV (%)","Use","Name","Code"
"CENSUS",NA,2022,"YEAR","STATE","NEW MEXICO","35",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","7","19.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW MEXICO","35",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","5","19.3",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW MEXICO","35",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","18","47.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW MEXICO","35",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","32","32.9",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW MEXICO","35",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","14","40.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"267","8.0",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"140","59.5",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"263","10.7",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","751","14.3",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"306","8.6",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"182","50.2",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"328","11.1",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","913","14.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"15","14.4",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"40","16.3",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"42","31.2",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"66","22.7",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","162","16.9",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"241","6.0",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"146","7.1",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"10","51.1",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"41","14.1",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","439","6.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"277","7.2",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"146","7.1",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"10","51.1",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"41","14.1",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","475","5.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"74","11.7",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"54","11.0",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"6","27.4",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"27","18.9",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","161","6.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"39","56.5",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"221","26.7",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"161","32.2",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"50.0 TO 99.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,"17.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"234","25.1",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"385",NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"118",NA,NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"174","34.4",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"50.0 TO 99.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,"16.9",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"13","36.6",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"13","94.7",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","61","18.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"165","51.5",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"116","28.0",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"3",NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"6",NA,NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"30","33.9",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"50.0 TO 99.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","322","31.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"180","52.5",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"119","26.9",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"3",NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"6",NA,NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"30","33.9",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"50.0 TO 99.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","340","32.7",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"41","54.3",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"11","60.4",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"1",NA,NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"5","78.2",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","60","49.2",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH DAKOTA","38",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH DAKOTA","38",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","1","11.2",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH DAKOTA","38",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH DAKOTA","38",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","8","16.8",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH DAKOTA","38",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","9","14.9",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","NORTH DAKOTA","38",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","2",NA,NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OHIO","39",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","445","16.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OHIO","39",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","511","14.0",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OHIO","39",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","66","13.9",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OHIO","39",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","361","5.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OHIO","39",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","393","6.2",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OHIO","39",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","87","10.5",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OKLAHOMA","40",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","15","52.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OKLAHOMA","40",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","21","36.2",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OKLAHOMA","40",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","6","33.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OKLAHOMA","40",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","51","15.2",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OKLAHOMA","40",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","66","18.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OKLAHOMA","40",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","19","64.1",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"106","23.0",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"115","39.2",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"468","26.4",NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"145","13.9",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"50.0 TO 99.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES BEARING",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,"19.6",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"36","23.0",NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"122","21.1",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"681","60.7",NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"154","40.5",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"494","27.9",NA,"25.0 TO 49.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"154","14.3",NA,"5.0 TO 14.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,"AREA GROWN",NA,NA,"212",NA,NA,"50.0 TO 99.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES GROWN",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,"17.4",NA,NA,NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"0.1 TO 0.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"16","26.9",NA,"1.0 TO 4.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,NA,NA,NA,"100 OR MORE ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"39","44.7",NA,"15.0 TO 24.9 ACRES)",NA
"CENSUS",NA,2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,NA,"AREA GROWN",NA,NA,"26","58.4",NA,"25.0 TO 49.9 ACRES)",NA
